UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF
8406,M23265,M,298.4,309.5,1484,41.7,119,0,0,0,0,0,0
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0
1454,L48633,L,299.1,310.4,1450,40.9,85,0,0,0,0,0,0
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0
2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0
7099,L54278,L,300.7,310.2,1642,32.6,26,0,0,0,0,0,0
705,L47884,L,297.7,308.9,1516,33.7,92,0,0,0,0,0,0
3083,M17942,M,300.0,309.3,1407,43.9,138,0,0,0,0,0,0
2155,M17014,M,299.3,308.9,1767,24.8,196,0,0,0,0,0,0
6008,M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0
9847,L57026,L,298.3,309.0,1339,58.8,35,0,0,0,0,0,0
8493,M23352,M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0
6561,L53740,L,301.6,310.8,1961,21.8,148,0,0,0,0,0,0
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0
4473,L51652,L,302.7,310.6,1501,48.7,4,0,0,0,0,0,0
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0
1321,M16180,M,299.0,310.3,1540,38.1,182,0,0,0,0,0,0
1348,L48527,L,298.7,310.2,1717,27.3,26,0,0,0,0,0,0
8739,L55918,L,297.3,308.7,1531,36.7,116,0,0,0,0,0,0
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0
2065,L49244,L,299.6,309.5,1453,41.4,168,0,0,0,0,0,0
6715,L53894,L,301.3,310.6,1440,53.8,90,0,0,0,0,0,0
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0
647,M15506,M,297.7,309.4,1461,43.7,142,0,0,0,0,0,0
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0
6274,L53453,L,301.2,310.8,1711,28.9,38,0,0,0,0,0,0
1710,L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,0
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0
1599,L48778,L,297.9,308.0,1501,36.7,4,0,0,0,0,0,0
4867,L52046,L,303.6,312.4,1781,28.7,124,0,0,0,0,0,0
2449,L49628,L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0
1386,M16245,M,298.9,310.2,1603,36.1,126,0,0,0,0,0,0
3599,L50778,L,301.7,310.5,1399,53.2,174,0,0,0,0,0,0
5066,L52245,L,304.1,313.0,1566,37.2,7,0,0,0,0,0,0
6333,M21192,M,300.5,309.9,1994,19.8,189,0,0,0,0,0,0
3989,L51168,L,302.2,311.3,1554,40.2,118,0,0,0,0,0,0
1646,L48825,L,297.9,307.8,1538,38.5,123,0,0,0,0,0,0
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0
2843,L50022,L,300.3,309.3,1345,53.5,192,0,0,0,0,0,0
3174,L50353,L,300.3,309.6,1624,32.6,175,0,0,0,0,0,0
4231,L51410,L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0
2555,L49734,L,299.3,309.1,1531,37.9,127,0,0,0,0,0,0
2029,M16888,M,298.7,308.3,1349,46.6,74,0,0,0,0,0,0
4002,H33415,H,302.1,311.2,1598,37.9,148,0,0,0,0,0,0
5246,L52425,L,303.6,313.0,1575,38.3,54,0,0,0,0,0,0
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0
5215,L52394,L,303.7,312.7,1572,37.2,192,0,0,0,0,0,0
2063,M16922,M,299.7,309.6,1477,42.7,163,0,0,0,0,0,0
5765,L52944,L,301.7,311.2,1589,37.9,75,0,0,0,0,0,0
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0
8883,L56062,L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0
6819,M21678,M,301.0,310.7,1657,29.9,148,0,0,0,0,0,0
1565,M16424,M,298.0,308.2,2090,19.0,143,0,0,0,0,0,0
4694,M19553,M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0
8117,L55296,L,300.3,311.8,2004,19.6,12,0,0,0,0,0,0
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0
4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0
1959,H31372,H,297.9,307.7,1464,43.2,97,0,0,0,0,0,0
3936,M18795,M,302.6,311.6,1227,68.2,187,1,0,0,0,1,0
5085,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0
2886,M17745,M,300.5,309.5,1320,49.9,59,0,0,0,0,0,0
7201,L54380,L,300.0,309.9,1608,33.4,76,0,0,0,0,0,0
1185,L48364,L,297.3,308.5,1497,47.5,27,0,0,0,0,0,0
9162,M24021,M,297.5,308.5,1612,30.0,163,0,0,0,0,0,0
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0
8651,H38064,H,297.4,308.3,1771,27.4,100,0,0,0,0,0,0
527,L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0
2931,H32344,H,300.7,309.6,1403,51.3,174,0,0,0,0,0,0
4354,M19213,M,302.0,309.7,1386,62.7,142,1,0,0,1,0,0
1675,L48854,L,298.1,307.8,1540,37.8,203,0,0,0,0,0,0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0
8177,L55356,L,299.8,311.2,1564,40.0,172,0,0,0,0,0,0
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0
4043,L51222,L,302.0,310.9,1564,39.0,15,0,0,0,0,0,0
687,M15546,M,297.7,309.0,1504,40.4,35,0,0,0,0,0,0
1239,M16098,M,297.1,308.4,1615,32.6,184,0,0,0,0,0,0
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0
6943,M21802,M,300.8,311.4,1732,26.9,45,0,0,0,0,0,0
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,0
8666,L55845,L,297.6,308.7,1365,50.6,143,0,0,0,0,0,0
3973,L51152,L,302.3,311.4,1511,34.7,75,0,0,0,0,0,0
4909,M19768,M,303.6,312.5,1459,48.2,17,0,0,0,0,0,0
4221,M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0
2021,H31434,H,298.7,308.4,1560,33.3,53,0,0,0,0,0,0
3031,M17890,M,300.4,309.6,1563,34.0,6,0,0,0,0,0,0
5870,L53049,L,301.5,311.1,2076,18.7,103,0,0,0,0,0,0
4567,L51746,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0
4543,M19402,M,302.5,310.4,1581,32.7,181,0,0,0,0,0,0
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,0
6683,L53862,L,301.5,310.8,1512,38.9,9,0,0,0,0,0,0
7989,L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0
725,L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0
6003,L53182,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0
9848,L57027,L,298.4,309.1,1362,46.1,37,0,0,0,0,0,0
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0
743,L47922,L,296.8,308.2,1643,34.7,191,0,0,0,0,0,0
4388,L51567,L,302.0,309.8,1532,39.4,2,0,0,0,0,0,0
5682,L52861,L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0
4882,M19741,M,303.8,312.6,1406,47.1,162,0,0,0,0,0,0
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0
9886,L57065,L,298.8,309.6,1613,27.7,143,0,0,0,0,0,0
8847,M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0
7337,H36750,H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0,0,0,0,0
566,H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0
8643,M23502,M,297.5,308.4,1596,36.6,80,0,0,0,0,0,0
3104,L50283,L,299.8,309.1,1668,30.3,200,0,0,0,0,0,0
3646,L50825,L,302.2,311.5,1413,43.5,83,0,0,0,0,0,0
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0
7924,M22783,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0
4179,L51358,L,302.5,310.9,1624,34.4,146,0,0,0,0,0,0
4389,L51568,L,302.0,309.8,1701,27.2,4,0,0,0,0,0,0
3596,L50775,L,301.6,310.4,1517,41.1,167,0,0,0,0,0,0
9790,L56969,L,298.6,309.6,1715,28.4,90,0,0,0,0,0,0
6898,L54077,L,301.0,311.6,1352,63.5,143,0,0,0,0,0,0
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0
9911,L57090,L,298.6,309.0,1469,46.0,4,0,0,0,0,0,0
6809,L53988,L,301.0,310.7,1391,45.0,123,0,0,0,0,0,0
7151,L54330,L,300.2,309.8,1401,49.3,163,0,0,0,0,0,0
63,L47242,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0
7243,H36656,H,299.9,310.1,1447,51.4,185,0,0,0,0,0,0
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0
5987,L53166,L,300.6,310.7,1440,52.5,200,0,0,0,0,0,0
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0
8186,L55365,L,299.7,311.1,1554,41.0,192,0,0,0,0,0,0
8062,M22921,M,300.2,311.6,1465,41.4,78,0,0,0,0,0,0
2495,L49674,L,299.1,308.8,1329,53.6,207,1,0,0,0,1,0
3588,H33001,H,301.8,310.5,1478,38.6,141,0,0,0,0,0,0
1809,L48988,L,298.1,307.7,2567,12.8,125,1,0,0,1,0,0
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0
2455,L49634,L,299.0,308.6,1653,31.7,100,0,0,0,0,0,0
4707,L51886,L,303.5,311.7,1959,22.3,157,0,0,0,0,0,0
6598,L53777,L,301.5,310.6,1481,46.8,20,0,0,0,0,0,0
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0
6917,M21776,M,300.9,311.3,1603,31.8,190,0,0,0,0,0,0
9658,L56837,L,299.0,310.0,1484,39.6,212,0,0,0,0,0,0
7769,M22628,M,300.2,311.4,1960,20.9,20,0,0,0,0,0,0
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0
5223,L52402,L,303.9,313.1,1665,29.6,0,0,0,0,0,0,0
7868,L55047,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0
2556,L49735,L,299.3,309.2,1511,37.2,129,0,0,0,0,0,0
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0
8228,M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0
9722,L56901,L,298.8,309.8,1490,40.6,124,0,0,0,0,0,0
2162,L49341,L,299.4,309.1,1464,40.5,215,0,0,0,0,0,0
3035,H32448,H,300.6,309.7,1470,43.8,18,0,0,0,0,0,0
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0
8152,L55331,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0
7931,L55110,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0
6399,L53578,L,300.1,309.7,1351,58.2,155,0,0,0,0,0,0
4524,L51703,L,302.5,310.4,1488,48.4,134,0,0,0,0,0,0
3115,M17974,M,299.9,309.2,1683,30.5,13,0,0,0,0,0,0
7897,L55076,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0
2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0
845,L48024,L,296.5,307.5,1566,35.1,206,0,0,0,0,0,0
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0
4625,M19484,M,303.0,311.1,1428,39.8,181,0,0,0,0,0,0
2278,H31691,H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0
8805,M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0
8114,L55293,L,300.4,311.7,1459,45.6,3,0,0,0,0,0,0
3261,M18120,M,301.3,310.0,2068,17.8,176,0,0,0,0,0,0
7741,L54920,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0
8058,L55237,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0
9627,M24486,M,299.0,310.0,1341,58.9,126,0,0,0,0,0,0
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0
6823,M21682,M,300.9,310.6,1709,29.2,158,0,0,0,0,0,0
3868,M18727,M,302.7,311.6,2709,9.7,2,1,0,0,1,0,0
7343,M22202,M,299.7,310.3,1661,34.5,6,0,0,0,0,0,0
4400,L51579,L,302.3,310.1,1653,29.7,34,0,0,0,0,0,0
6645,L53824,L,301.5,310.6,1565,43.9,142,0,0,0,0,0,0
2234,L49413,L,299.5,308.7,2549,13.0,179,1,0,0,1,0,0
9684,M24543,M,299.0,310.0,1338,56.4,29,0,0,0,0,0,0
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0
8489,L55668,L,298.4,309.4,1385,43.2,119,0,0,0,0,0,0
8366,M23225,M,298.8,309.8,1551,36.6,15,0,0,0,0,0,0
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0
4696,L51875,L,303.3,311.6,1514,34.7,130,0,0,0,0,0,0
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0
3616,M18475,M,301.8,311.1,1647,31.6,6,0,0,0,0,0,0
8534,M23393,M,298.6,309.4,1465,41.1,30,0,0,0,0,0,0
2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0
4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0
2260,L49439,L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0
6947,L54126,L,300.7,311.2,1486,46.8,56,0,0,0,0,0,0
8624,M23483,M,297.5,308.3,1476,45.6,31,0,0,0,0,0,0
9694,L56873,L,298.9,310.0,1693,28.8,56,0,0,0,0,0,0
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0
2923,L50102,L,300.8,309.7,1481,38.1,153,0,0,0,0,0,0
3830,H33243,H,302.3,310.9,1366,48.4,130,1,0,1,0,0,0
3400,L50579,L,301.4,310.7,1605,34.2,94,0,0,0,0,0,0
2268,L49447,L,299.2,308.5,1370,52.4,61,0,0,0,0,0,0
678,L47857,L,297.9,309.2,1478,39.7,10,0,0,0,0,0,0
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0
6903,L54082,L,301.0,311.6,1461,40.6,154,0,0,0,0,0,0
4358,L51537,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0
9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0
8083,H37496,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0
3258,L50437,L,301.2,309.9,1984,19.7,169,0,0,0,0,0,0
5851,L53030,L,301.3,311.1,1560,35.3,55,0,0,0,0,0,0
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0
8811,M23670,M,297.3,308.5,1625,32.8,92,0,0,0,0,0,0
6982,H36395,H,300.8,311.2,1612,32.5,143,0,0,0,0,0,0
5184,M20043,M,303.9,313.0,1901,22.5,110,0,0,0,0,0,0
6352,L53531,L,300.0,309.7,1542,47.1,25,0,0,0,0,0,0
1101,H30514,H,296.8,307.5,1695,30.0,33,0,0,0,0,0,0
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0
46,L47225,L,298.8,309.1,1489,49.1,128,0,0,0,0,0,0
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0
1442,L48621,L,298.8,309.9,1550,38.8,53,0,0,0,0,0,0
9644,L56823,L,299.4,310.4,1509,40.6,175,0,0,0,0,0,0
3193,M18052,M,300.1,309.2,1418,39.8,221,0,0,0,0,0,0
8288,L55467,L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0
668,L47847,L,297.5,308.9,1459,48.5,193,0,0,0,0,0,0
9050,L56229,L,297.3,308.5,1545,34.3,74,0,0,0,0,0,0
9042,L56221,L,297.3,308.3,1309,61.5,56,0,0,0,0,0,0
4044,M18903,M,302.0,310.8,1445,46.3,17,0,0,0,0,0,0
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0
812,L47991,L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0
9713,M24572,M,299.1,310.2,1456,48.4,101,0,0,0,0,0,0
4127,M18986,M,302.0,310.6,1623,34.3,9,0,0,0,0,0,0
9076,L56255,L,297.3,308.1,1506,36.0,150,0,0,0,0,0,0
4522,L51701,L,302.4,310.4,1865,23.9,129,0,0,0,0,0,0
2310,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0
8463,M23322,M,298.7,309.8,1501,44.7,48,0,0,0,0,0,0
676,M15535,M,297.8,309.1,1424,45.5,2,0,0,0,0,0,0
4371,L51550,L,302.0,309.9,1308,57.6,197,1,0,1,0,1,0
7609,L54788,L,300.5,311.4,1642,27.1,37,0,0,0,0,0,0
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0
2208,L49387,L,299.8,309.2,1591,37.5,109,0,0,0,0,0,0
2450,L49629,L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0
9781,M24640,M,298.8,309.8,1477,46.7,59,0,0,0,0,0,0
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0
6679,M21538,M,301.5,310.7,1336,65.6,0,1,0,0,1,0,0
2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0
3875,L51054,L,302.6,311.7,1254,54.1,19,0,0,0,0,0,0
2037,L49216,L,299.0,308.7,1892,22.8,96,0,0,0,0,0,0
3235,L50414,L,300.8,309.4,1489,38.4,109,0,0,0,0,0,0
7211,M22070,M,299.8,309.6,1331,50.2,98,0,0,0,0,0,0
1451,M16310,M,299.0,310.3,1447,39.9,78,0,0,0,0,0,0
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0
8353,L55532,L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0
4343,M19202,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0
5984,H35397,H,300.8,310.8,1466,45.2,188,0,0,0,0,0,0
4451,L51630,L,302.5,310.3,1551,37.3,168,0,0,0,0,0,0
8426,L55605,L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0
23,M14882,M,298.9,309.3,1581,30.7,65,0,0,0,0,0,0
6702,L53881,L,301.6,310.9,1623,34.1,56,0,0,0,0,0,0
5220,L52399,L,303.8,313.0,1365,59.9,205,1,0,0,0,1,0
8663,L55842,L,297.5,308.6,1514,36.9,134,0,0,0,0,0,0
3257,L50436,L,301.1,309.8,1519,39.6,167,0,0,0,0,0,0
6442,L53621,L,300.7,310.2,1639,31.4,48,0,0,0,0,0,0
1811,L48990,L,298.1,307.6,1364,53.8,129,0,0,0,0,0,0
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0
1905,M16764,M,298.0,307.6,1569,35.6,173,0,0,0,0,0,0
3281,M18140,M,301.2,309.9,1456,50.8,15,0,0,0,0,0,0
6759,L53938,L,301.7,311.1,1644,32.8,206,0,0,0,0,0,0
9015,M23874,M,297.2,308.1,1340,61.3,207,1,0,0,0,1,0
8708,L55887,L,297.2,308.5,1471,41.7,41,0,0,0,0,0,0
5778,L52957,L,301.6,311.1,1408,44.4,106,0,0,0,0,0,0
5474,L52653,L,302.7,312.2,1369,51.8,174,0,0,0,0,0,0
3987,M18846,M,302.2,311.3,1577,29.8,112,0,0,0,0,0,0
4816,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0
4532,L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0
8890,M23749,M,297.7,308.8,2089,19.1,111,0,0,0,0,0,0
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0
8197,L55376,L,299.4,310.8,1622,33.6,217,0,0,0,0,0,0
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0
8284,H37697,H,298.9,310.6,1615,33.0,221,0,0,0,0,0,0
5148,L52327,L,304.4,313.6,1569,38.4,11,0,0,0,0,0,0
4733,L51912,L,303.3,311.7,1539,38.5,221,0,0,0,0,0,0
5092,L52271,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0
3853,L51032,L,302.3,310.9,2034,19.7,190,0,0,0,0,0,0
8419,L55598,L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0
2920,L50099,L,300.6,309.6,1726,30.0,147,0,0,0,0,0,0
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0
6000,M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0
4074,M18933,M,301.9,310.6,1412,46.5,89,0,0,0,0,0,0
6788,H36201,H,301.1,310.6,1388,58.5,68,0,0,0,0,0,0
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0
8989,L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0
3254,L50433,L,301.1,309.6,1502,48.9,160,0,0,0,0,0,0
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0
2053,L49232,L,299.5,309.3,1477,40.4,138,0,0,0,0,0,0
6463,H35876,H,300.6,310.0,1483,44.0,97,0,0,0,0,0,0
1853,M16712,M,297.6,307.1,1526,39.1,39,0,0,0,0,0,0
8652,M23511,M,297.4,308.4,1564,35.0,105,0,0,0,0,0,0
3239,M18098,M,300.9,309.4,1724,25.6,119,0,0,0,0,0,0
8913,L56092,L,297.2,308.5,1446,43.7,171,0,0,0,0,0,0
9521,L56700,L,299.0,310.1,1375,48.9,59,0,0,0,0,0,0
9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0
1605,L48784,L,297.8,307.8,1452,39.8,21,0,0,0,0,0,0
5140,M19999,M,304.4,313.6,1510,38.9,199,0,0,0,0,0,0
8308,M23167,M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0
1443,M16302,M,298.8,310.0,1486,38.5,55,0,0,0,0,0,0
9870,L57049,L,298.9,309.9,1590,31.3,98,0,0,0,0,0,0
9024,L56203,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,0
7990,L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0
8405,L55584,L,298.4,309.5,1545,36.6,117,0,0,0,0,0,0
8008,M22867,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0
2446,H31859,H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0
3370,L50549,L,301.5,310.9,2760,8.0,15,1,0,0,1,0,0
5090,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0
6433,M21292,M,300.3,309.9,1447,46.5,28,0,0,0,0,0,0
1281,H30694,H,298.3,309.5,1521,37.1,84,0,0,0,0,0,0
8858,L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0
8785,L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0
1546,M16405,M,298.4,309.0,1544,38.8,97,0,0,0,0,0,0
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0
5217,M20076,M,303.7,312.7,1316,51.8,197,0,0,0,0,0,0
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0
8368,L55547,L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0
624,L47803,L,298.4,310.1,1926,23.7,83,0,0,0,0,0,0
6544,L53723,L,301.4,310.8,1698,29.6,99,0,0,0,0,0,0
4821,M19680,M,303.6,312.1,1627,32.5,7,0,0,0,0,0,0
1184,L48363,L,297.3,308.4,1513,40.5,25,0,0,0,0,0,0
3650,L50829,L,302.2,311.5,1481,40.4,93,0,0,0,0,0,0
1174,H30587,H,297.1,308.0,1559,38.8,229,0,0,0,0,0,0
582,L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0
8017,M22876,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0
2878,M17737,M,300.5,309.4,1655,32.1,37,0,0,0,0,0,0
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0
4790,L51969,L,303.8,312.8,1646,35.8,143,0,0,0,0,0,0
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0
3552,L50731,L,301.9,310.9,1799,24.2,54,0,0,0,0,0,0
9206,L56385,L,297.8,308.8,1579,32.9,70,0,0,0,0,0,0
7886,L55065,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0
9965,L57144,L,298.3,307.9,1766,26.5,145,0,0,0,0,0,0
5072,H34485,H,304.2,313.0,1442,40.9,23,0,0,0,0,0,0
